12,30000,27752,26992,26732,25300,8628,6412
12,30000,27764,26952,26744,25204,8588,6372
12,30000,27648,26948,26684,25256,8584,6412
12,30000,27552,26792,26584,25196,8580,6364
12,30000,27704,26896,26740,25208,8584,6372
12,30000,27684,26976,26716,25280,9056,6408
12,30000,27748,26996,26728,25252,8624,6364
12,30000,27752,27000,26784,25252,8584,6412
12,30000,27652,26892,26684,25244,8580,6364
12,30000,27440,26740,26636,25252,8536,6368
12,30000,27344,26692,26536,25160,8536,6372
12,30000,27336,26744,26528,25256,8536,6368
12,30000,27344,26584,26480,25152,8524,6360
12,30000,27940,26700,26488,25152,8536,6320
13,30000,27632,27040,26928,25244,8672,6456
13,30000,27680,27032,26928,25336,8716,6456
13,30000,27684,27040,26936,25244,8672,6412
13,30000,27784,27136,27024,25348,8720,6456
13,30000,27788,27036,26976,25392,8728,6460
13,30000,27784,27128,27024,25392,8720,6460
13,30000,28376,27136,27032,25444,8724,6456
13,30000,27832,27132,27024,25440,8724,6452
13,30000,27836,27136,27024,25444,8728,6460
13,30000,27836,27128,26972,25436,8720,6452
13,30000,27764,27124,27604,25440,8720,6456
13,30000,27844,27136,27032,25396,8680,6464
13,30000,27788,27144,26924,25348,8724,6456
13,30000,27840,27132,26976,25392,8720,6460
13,30000,27784,27084,26972,25392,8724,6452
13,30000,27780,27180,27076,25388,8716,6452
13,30000,27784,27132,27024,25436,8720,6456
13,30000,27836,27136,27084,25444,8728,6460
13,30000,27776,27180,27076,25392,8716,6452
13,30000,27888,27240,27132,25544,8728,6464
13,30000,27868,27160,27160,25476,9204,6508
13,30000,27936,27284,27180,25544,8728,6464
13,30000,27884,27236,27128,25540,8772,6512
13,30000,27928,27276,27168,25592,8720,6504
13,30000,27988,27228,27124,25588,8772,6504
13,30000,27928,27228,27116,25640,8768,6500
13,30000,27980,27336,27168,25640,8768,6460
13,30000,27924,27280,27172,25636,8772,6500
